Ophtalmologie : organe de la Societe francaise d'ophtalmologie;Ophtalmologie
Ophthalmic & physiological optics : the journal of the British College of Ophthalmic Opticians (Optometrists);Ophthalmic Physiol Opt
Ophthalmic epidemiology;Ophthalmic Epidemiol
Ophthalmic genetics;Ophthalmic Genet
Ophthalmic literature;Ophthalmic Lit
Ophthalmic paediatrics and genetics;Ophthalmic Paediatr Genet
Ophthalmic plastic and reconstructive surgery;Ophthal Plast Reconstr Surg
Ophthalmic research;Ophthalmic Res
Ophthalmic seminars;Ophthalmic Semin
Ophthalmic surgery;Ophthalmic Surg
Ophthalmic surgery and lasers;Ophthalmic Surg Lasers
Ophthalmic surgery, lasers & imaging : the official journal of the International Society for Imaging in the Eye;Ophthalmic Surg Lasers Imaging
Ophthalmologica. Journal international d'ophtalmologie. International journal of ophthalmology. Zeitschrift fur Augenheilkunde;Ophthalmologica
Ophthalmology;Ophthalmology
Ophthalmology clinics of North America;Ophthalmol Clin North Am
Optica acta;Opt Acta (Lond)
Optical journal and review of optometry;Opt J Rev Optom
Optics communications;Opt Commun
Optics express;Opt Express
Optics letters;Opt Lett
Options for policy and practice;Options Policy Pract
Optometry (St. Louis, Mo.);Optometry
Optometry and vision science : official publication of the American Academy of Optometry;Optom Vis Sci
Optometry clinics : the official publication of the Prentice Society;Optom Clin
Opuscula medica;Opusc Med
Opusculum;Opusculum
Oral diseases;Oral Dis
Oral health;Oral Health
Oral health & preventive dentistry;Oral Health Prev Dent
Oral hygiene;Oral Hyg
Oral implantology;Oral Implantol
Oral microbiology and immunology;Oral Microbiol Immunol
Oral oncology;Oral Oncol
Oral sciences reviews;Oral Sci Rev
Oral surgery, oral diagnosis : OSD;Oral Surg Oral Diagn
Oral surgery, oral medicine, and oral pathology;Oral Surg Oral Med Oral Pathol
Oral surgery, oral medicine, oral pathology, oral radiology, and endodontics;Oral Surg Oral Med Oral Pathol Oral Radiol Endod
Oral-prophylaxe / Herausgeber, Verein fur Zahnhygiene e.V;Oralprophylaxe
Orale Implantologie;Orale Implantol
Orange County Dental Society Bulletin;Orange Cty Dent Soc Bull
Orbis;Orbis
Orbit (Amsterdam, Netherlands);Orbit
Oregon historical quarterly. Oregon Historical Society;Oreg Hist Q
Oregon law review;Oregon Law Rev
Oregon revised statutes : containing, with some exceptions, the statute laws of Oregon of a general, public and permanent nature ... Oregon;Or Revis Statut Or
Oregon state dental journal;Oreg State Dent J
Organic & biomolecular chemistry;Org Biomol Chem
Organic geochemistry;Org Geochem
Organic letters;Org Lett
Organic preparations and procedures international;Org Prep Proced Int
Organizational behavior and human decision processes;Organ Behav Hum Decis Process
Organizational behavior and human performance;Organ Behav Hum Perform
Organizational dynamics;Organ Dyn
Organometallics;Organometallics
Organon;Organon
Oriens extremus;Oriens Extremus
Oriente Cristiano;Oriente Crist
Oriente moderno;Oriente Mod
Origins;Origins
Origins of life;Orig Life
Origins of life and evolution of the biosphere : the journal of the International Society for the Study of the Origin of Life;Orig Life Evol Biosph
Orizzonti della ortopedia odierna e della riabilitazione;Orizz Ortop Odie Riabil
Ornicar?;Ornicar
Orovosok lapja (Magyar Orvosok Szabad Szakszervezete);Orvosok Lapja Nepeu
Orphanet journal of rare diseases;Orphanet J Rare Dis
Orthodontic review;Orthod Rev
Orthodontics & craniofacial research;Orthod Craniofac Res
Orthodontike epitheorese : epiotemoniko periodiko tes Orthodontikes Etaireias tes Ellados / OEE;Orthod Epitheorese
Orthopaedic audio-synopsis continuing medical education;Orthop Surg
Orthopaedic nursing / National Association of Orthopaedic Nurses;Orthop Nurs
Orthopaedic review;Orthop Rev
Orthopedic nursing / National Association of Orthopedic Nurses;Orthop Nurs
Orthopedics;Orthopedics
Ortodoncia;Ortodoncia
Ortodontia;Ortodontia
Ortopedia maxilar;Ortop Maxilar
Ortopedia, traumatologia, rehabilitacja;Ortop Traumatol Rehabil
Ortopediia travmatologiia i protezirovanie;Ortop Travmatol Protez
Orvosi hetilap;Orv Hetil
Orvoskepzes;Orvoskepzes
Orvostorteneti kozlemenyek;Orvostort Kozl
Osaka University law review;Osaka Univ Law Rev
Osaka city medical journal;Osaka City Med J
Osgoode Hall law journal;Osgoode Hall Law J
Osiris;Osiris
Osler Library newsletter;Osler Libr Newsl
Ospedali d'Italia - chirurgia;Osp Ital Chir
Osteoarthritis and cartilage / OARS, Osteoarthritis Research Society;Osteoarthritis Cartilage
Osteopathic hospital leadership;Osteopath Hosp Leadersh
Osteopathic medicine and primary care;Osteopath Med Prim Care
Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA;Osteoporos Int
Osterreichische Arztezeitung;Osterr Arzteztg
Osterreichische Hebammenzeitung;Osterr Hebammenztg
Osterreichische Krankenpflegezeitschrift;Osterr Krankenpflegez
Osterreichische Pflegezeitschrift : Organ des Osterreichischen Gesundheits- und Krankenpflegeverbands;Osterreichische Pflegezeitschrift
Osterreichische Schwesternzeitung;Osterr Schwesternztg
"Osterreichische Zahnarzts-Zeitung; Mitteilungen der Bundesfachgruppe fur Zahnheilkunde der Osterreichischen Arztekammer";Osterr Zahnarzteztg
Osterreichische Zahnprothetik;Osterr Zahnprothet
Osterreichische Zahntechniker Handwerk;Osterr Zahntech Handwerk
Osterreichische Zeitschrift fur Erforschung und Bekampfung der Krebskrankheit;Osterr Z Erforsch Bekampf Krebskr
Osterreichische Zeitschrift fur Onkologie. Austrian journal of oncology;Osterr Z Onkol
Osterreichische Zeitschrift fur Statistik und Informatik;Osterr Z Stat Inform
Osterreichische Zeitschrift fur Stomatologie;Osterr Z Stomatol
Osteuropa;Osteuropa
Ostomy/wound management;Ostomy Wound Manage
Otago law review;Otago Law Rev
Oto-rino-laringologie;Otorinolaringologie
Otolaryngologia polska. The Polish otolaryngology;Otolaryngol Pol
Otolaryngologic clinics of North America;Otolaryngol Clin North Am
Otolaryngology;Otolaryngology
Otolaryngology and head and neck surgery;Otolaryngol Head Neck Surg
Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology;Otol Neurotol
Ottawa law review;Ottawa Law Rev
Ou Daigaku shigakushi;Ou Daigaku Shigakushi
Ouest-medical;Ouest Med
Our planet : the magazine of the United Nations Environment Programme;Our Planet
Outcomes management;Outcomes Manag
Outcomes management for nursing practice;Outcomes Manag Nurs Pract
Outlook and bulletin. Southern Dental Society of New Jersey;Outlook Bull South Dent Soc N J
Outlook magazine;Outlook Mag
Outlook on agriculture;Outlook Agric
Overijssel (Enschede, Netherlands);Overijssel
Oxford German studies;Oxf Ger Stud
Oxford Medical School gazette;Oxf Med Sch Gaz
Oxford Slavonic papers;Oxf Slav Pap
Oxford bulletin of economics and statistics;Oxf Bull Econ Stat
Oxford economic papers;Oxf Econ Pap
Oxford journal of legal studies;Oxf J Leg Stud
Oxford reviews of reproductive biology;Oxf Rev Reprod Biol
Oxford surveys on eukaryotic genes;Oxf Surv Eukaryot Genes
P & S quarterly;P S Q
PAG bulletin;Pag Bull
PAN (Nigeria);PAN
PAS reporter;PAS Rep
PCR methods and applications;PCR Methods Appl
PDA journal of pharmaceutical science and technology / PDA;PDA J Pharm Sci Technol
PDM: Physicians' drug manual;PDM
PFCA review;PFCA Rev
PHC4 FYI / Pennsylvania Health Care Cost Containment Council;PHC4 FYI
PI perspective;PI Perspect
PIACT papers / Program for the Introduction and Adaptation of Contraceptive Technology;PIACT Pap
PIACT product news. Program for the Introduction and Adaptation of Contraceptive Technology (U.S.);PIACT Prod News
PIDSA abstracts;PIDSA Abstr
PLoS ONE;PLoS ONE
PLoS biology;PLoS Biol
PLoS clinical trials;PLoS Clin Trials
PLoS computational biology;PLoS Comput Biol
PLoS genetics;PLoS Genet
PLoS medicine;PLoS Med
PLoS neglected tropical diseases;PLoS Negl Trop Dis
PLoS pathogens;PLoS Pathog
POPCEN news letter. Population Centre (Lucknow, India);POPCEN Newsl
POPIN bulletin / International Population Information Network;POPIN Bull
PP news;PP News
PPAR research;PPAR Res
PRB report;PRB Rep
PRN forum;PRN Forum
PS;PS (Wash DC)
PSD communication newsletter;PSD Commun Newsl
Pace law review;Pace Law Rev
Pacific AIDS alert bulletin / South Pacific Commission;Pac AIDS Alert Bull
Pacific Northwest quarterly;Pac Northwest Q
Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing;Pac Symp Biocomput
Pacific affairs;Pac Aff
Pacific health dialog : a publication of the Pacific Basin Officers Training Program and the Fiji School of Medicine;Pac Health Dialog
Pacific historical review;Pac Hist Rev
Pacific law journal (Sacramento, Calif.);Pac Law J
Pacific medicine and surgery;Pac Med Surg
Pacific reporter. Second series;Pac Rep Second Ser
Pacific sociological review;Pac Sociol Rev
Pacific studies;Pac Stud
Pacific viewpoint;Pac Viewp
Pacifica : journal of the Melbourne College of Divinity;Pacifica
Pacing and clinical electrophysiology : PACE;Pacing Clin Electrophysiol
Padiatrie und Grenzgebiete;Padiatr Grenzgeb
Padiatrie und Padologie;Padiatr Padol
Padiatrie und Padologie. Supplementum;Padiatr Padol Suppl
Paedagogica historica;Paedagog Hist
Paediatria Danubiana ...;Paediatr Danub
Paediatria Japonica;Paediatr Jpn
Paediatria Universitatis Tokyo;Paediatr Univ Tokyo
Paediatric anaesthesia;Paediatr Anaesth
Paediatric and perinatal drug therapy;Paediatr Perinat Drug Ther
Paediatric and perinatal epidemiology;Paediatr Perinat Epidemiol
Paediatric drugs;Paediatr Drugs
Paediatric nursing;Paediatr Nurs
Paediatric respiratory reviews;Paediatr Respir Rev
Paediatrica Indonesiana;Paediatr Indones
Paediatrician;Paediatrician
Paedovita;Paedovita
Page's Ohio revised code annotated : containing the text of the official Ohio revised code, effective October 1, 1953, with the addition of all statutes of a general nature enacted by the General Assembly ... and notes of decisions cons...;Pages Ohio Revis Code Annot Ohio
Pagine di storia della medicina. Collana;Pagine Stor Med [Collana]
Pahlavi medical journal;Pahlavi Med J
Pain;Pain
Pain and headache;Pain Headache
Pain management nursing : official journal of the American Society of Pain Management Nurses;Pain Manag Nurs
Pain medicine (Malden, Mass.);Pain Med
Pain physician;Pain Physician
Pain practice : the official journal of World Institute of Pain;Pain Pract
Pain. Supplement;Pain Suppl
Pakistan development review;Pak Dev Rev
Pakistan economic and social review;Pak Econ Soc Rev
Pakistan journal of biological sciences: PJBS;Pak J Biol Sci
Pakistan journal of family planning;Pak J Fam Plann
Pakistan journal of health;Pak J Health
Pakistan journal of medical research;Pak J Med Res
Pakistan journal of pharmaceutical sciences;Pak J Pharm Sci
Pakistan journal of psychology;Pak J Psychol
Pakistan journal of science;Pak J Sci
Pakistan journal of scientific and industrial research;Pak J Sci Ind Res
Pakistan journal of zoology;Pak J Zool
Pakistan pediatric journal;Pak Pediatr J
Pakistan population review;Pak Popul Rev
Palaeogeography, palaeoclimatology, palaeoecology;Palaeogeogr Palaeoclimatol Palaeoecol
Palaeontology;Palaeontology
Palaios;Palaios
Paleobiology;Paleobiology
Paleoceanography;Paleoceanography
Paleopathology newsletter;Paleopathol Newsl
Palestine exploration quarterly;Palest Explor Q
Palliative & supportive care;Palliat Support Care
Palliative medicine;Palliat Med
Pammatone;Pammatone
Pan American health;Pan Am Health
Pan American medical woman's journal;Pan Am Med Womans J
Pan-African journal;Pan Afr J
Pancreas;Pancreas
Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.];Pancreatology
Panhandle-Plains historical review;Panhand-Plains Hist Rev
Panminerva medica;Panminerva Med
Panoscope;Panoscope
Panstwo i prawo : organ Zrzeszenia Prawnikow Demokratow w Polsce;Panstwo Prawo
Papeles de poblacion / Centro de Investigacion y Estudios Avanzados de la Poblacion, Universidad Autonoma del Estado de Mexico;Papeles Poblac
Paper series (United Hospital Fund of New York);Pap Ser United Hosp Fund N Y
Papers / National Conference for Professional Nurses and Physicians;Pap Natl Conf Prof Nurses Physicians
Papers / Regional Science Association. Regional Science Association. Meeting;Pap Reg Sci Assoc
Papers in Slovene studies;Pap Slov Stud
Papers in regional science : the journal of the Regional Science Association International;Pap Reg Sci
Papers of the Bibliographical Society of Canada. Cahiers de la Societe bibliographique du Canada. Bibliographical Society of Canada;Pap Bibliogr Soc Can
Papers of the British School at Rome;Pap Br Sch Rome
Papers on Far Eastern history;Pap Far East Hist
Papers on French seventeenth century literature;Pap Fr Seventeenth Century Lit
Papers presented at the ... meeting. American Chemical Society. Division of Polymer Chemistry;Polymer Prepr
Papers. Bibliographical Society of America;Pap Bibliogr Soc Am
Papua and New Guinea medical journal;P N G Med J
"Paracelsus; Archiv der praktischen Medizin";Paracelsus Arch Prakt Med
Parade (New York, N.Y.);Parade
Paradentologie;Paradentologie
Paramedics international;Paramed Int
Parameters : journal of the US Army War College;Parameters
Paraplegia;Paraplegia
Parasite (Paris, France);Parasite
Parasite immunology;Parasite Immunol
Parasitology;Parasitology
Parasitology international;Parasitol Int
Parasitology research;Parasitol Res
Parasitology today (Personal ed.);Parasitol Today
Parassitologia;Parassitologia
Parazitologiia;Parazitologiia
Parenting, science and practice;Parent Sci Pract
Parents magazine (New York, N.Y. : 1985);Parents Mag (NY)
Parents' magazine (Bergenfield, N.J.);Parents Mag
Paris medical;Paris Med
Parivar ayojan;Parivar Ayojan
Parking;Parking
Parkinsonism & related disorders;Parkinsonism Relat Disord
Parliamentary affairs;Parliam Aff
Parma medica;Parma Med
Parodontologia e stomatologia (nuova) : organo ufficiale dell'ARPA italiana, della Societa italiana Jonoforesi stomatologica e della Accademia ligustica di stomatologia;Parodontol Stomatol (Nuova)
Parodontologie;Parodontologie
Parodontologie (Berlin, Germany);Parodontol
Parodontologie (Zurich, Switzerland : 1954);Parodontologie
Parodontologie and academy review;Parodontol Acad Rev
Parodontopathies;Parodontopathies
Paroi arterielle;Paroi Arterielle
Part A news : independent news to legally maximize Medicare part A dollars;Part A News
Part B news;Part B News
Participant journal;Part J
Particle and fibre toxicology;Part Fibre Toxicol
Partisan review (New York, N.Y. : 1936);Partis Rev
Parttorteneti kozlemenyek. Magyar Szocialista Munkaspart. Kozponti Bizottsag. Parttorteneti Intezet;Parttort Kozl
Passato e presente (Florence, Italy);Passato Presente
Passauer Schriften zur Psychologiegeschichte / herausgegeben vom Institut fur Geschichte der Neueren Psychologie der Universitat Passau;Passau Schr Psychologiegesch
Past & present;Past Present
Pastoral psychology;Pastoral Psychol
Pathobiology : journal of immunopathology, molecular and cellular biology;Pathobiology
Pathobiology annual;Pathobiol Annu
Pathologia Europaea;Pathol Eur
Pathologia et microbiologia;Pathol Microbiol (Basel)
Pathologia veterinaria;Pathol Vet
Pathologica;Pathologica
Pathologie et biologie;Pathol Biol
Pathologie-biologie;Pathol Biol (Paris)
Pathologist;Pathologist
Pathology;Pathology
Pathology (Philadelphia, Pa.);Pathology (Phila)
Pathology and immunopathology research;Pathol Immunopathol Res
Pathology annual;Pathol Annu
Pathology international;Pathol Int
Pathology oncology research : POR;Pathol Oncol Res
Pathology, research and practice;Pathol Res Pract
Pathophysiology : the official journal of the International Society for Pathophysiology / ISP;Pathophysiology
Pathophysiology of haemostasis and thrombosis;Pathophysiol Haemost Thromb
Pathways (Chestnut Hill, Mass.);Pathways
Patient accounts;Patient Acc
Patient care;Patient Care
Patient care management;Patient Care Manag
Patient counselling and health education;Patient Couns Health Educ
Patient education and counseling;Patient Educ Couns
Patient education newsletter;Patient Educ Newsl
Patient-focused care : the health care executive's guide to organizational restructuring;Patient Focus Care
Patient-focused care and satisfaction / American Health Consultants;Patient Focus Care Satisf
Patologia;Patologia (Mex)
Patologia e clinica ostetrica e ginecologica;Patol Clin Ostet Ginecol
Patologia polska;Patol Pol
Patologicheskaia fiziologiia i eksperimental'naia terapiia;Patol Fiziol Eksp Ter
