,abbrev,full,freq,most_freq
2983,ingén.,"[""l'ingénieur""]","{""l'ingénieur"": 1.0}",l'ingénieur
2984,inhal,['inhalation'],{'inhalation': 1.0},inhalation
2985,inhal.,"['inhalation', 'inhalation']",{'inhalation': 1.0},inhalation
2986,inherit,['inherited'],{'inherited': 1.0},inherited
2987,inherit.,['inherited'],{'inherited': 1.0},inherited
2988,inhib,"['inhibition', 'inhibition']",{'inhibition': 1.0},inhibition
2989,inhib.,"['inhibition', 'inhibition', 'inhibition']",{'inhibition': 1.0},inhibition
2990,initiat,"['initiatives', 'initiative', 'initiatives']","{'initiatives': 0.6666666666666666, 'initiative': 0.3333333333333333}",initiatives
2991,inj,"['injury', 'injury', 'injury', 'injury', 'injury', 'injury', 'injury', 'injury', 'injury']",{'injury': 1.0},injury
2992,inj.,"['injury', 'injury', 'injury', 'injury', 'injury', 'injury', 'injury', 'injury']",{'injury': 1.0},injury
2993,inn,"['inneren', 'innere']","{'inneren': 0.5, 'innere': 0.5}",inneren
2994,inn.,['inneren'],{'inneren': 1.0},inneren
2995,innov,"['innovation', 'innovation', 'innovations', 'innovations', 'innovations', 'innovations', 'innovation']","{'innovation': 0.42857142857142855, 'innovations': 0.5714285714285714}",innovations
2996,innov.,"['innovations', 'innovation', 'innovations', 'innovations', 'innovation', 'innovations', 'innovation', 'innovation', 'innovation', 'innovation']","{'innovations': 0.4, 'innovation': 0.6}",innovation
2997,inorg,"['inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic']",{'inorganic': 1.0},inorganic
2998,inorg.,"['inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganica', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'organic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic', 'inorganic']","{'inorganic': 0.9428571428571428, 'inorganica': 0.02857142857142857, 'organic': 0.02857142857142857}",inorganic
2999,inq,"['inquiry', 'inquiry', 'inquiry', 'inquiry', 'inquiry', 'inquiry', 'inquiry', 'inquiry', 'inquiry', 'inquiry', 'inquiry']",{'inquiry': 1.0},inquiry
3000,inq.,"['inquiry', 'inquiry', 'inquiry', 'inquiry']",{'inquiry': 1.0},inquiry
3001,inra,"['l’inra', ""l'inra""]","{'l’inra': 0.5, ""l'inra"": 0.5}",l’inra
3002,inscr,['inscriptions'],{'inscriptions': 1.0},inscriptions
3003,insee,"[""l'insee""]","{""l'insee"": 1.0}",l'insee
3004,insid,['insider'],{'insider': 1.0},insider
3005,insid.,['insider'],{'insider': 1.0},insider
3006,inst,"['institut', 'instituto', 'anais', 'anais', ""l'institut"", ""l'institut"", ""l'institut"", ""l'institut"", ""l'institut"", ""l'institut"", 'institute', 'bundesamt', ""l'institut"", ""l'institut"", ""l'institut"", ""l'institut"", 'instituto', 'instituto', 'instituto', 'institute', 'instituto', 'instituto', 'instituto', 'instituto', 'instituto', 'instituto', 'institute', ""l'institut"", ""l'institut"", ""l'institut"", 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'daigaku.', 'university', 'institute', 'institute', 'institute', 'institut', 'institute', 'institute', 'institute', 'mikrobiologicheskiia', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute.', 'institutes', 'institute', 'institute', 'institute', 'institute', 'institute', 'instituto', 'instituto', 'institute', 'institute', 'institute', 'institute', 'institute', 'institutes', 'institutes', 'institutes', 'stomatologichen', 'institute', 'institute', 'institute', 'institution', 'institute', 'institute', 'institute', 'institutions', 'lisbon.', 'instituciones', 'instituto', 'instituto', 'instituto', 'instituto', 'instituto', ""l'institut"", 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'instituto', 'institute', 'instituta', 'instituta', 'instituta', 'instituta', 'institut', 'instituta', 'institute', 'institute']","{'institut': 0.026785714285714284, 'instituto': 0.16071428571428573, 'anais': 0.017857142857142856, ""l'institut"": 0.125, 'institute': 0.5, 'bundesamt': 0.008928571428571428, 'daigaku.': 0.008928571428571428, 'university': 0.008928571428571428, 'mikrobiologicheskiia': 0.008928571428571428, 'institute.': 0.008928571428571428, 'institutes': 0.03571428571428571, 'stomatologichen': 0.008928571428571428, 'institution': 0.008928571428571428, 'institutions': 0.008928571428571428, 'lisbon.': 0.008928571428571428, 'instituciones': 0.008928571428571428, 'instituta': 0.044642857142857144}",institute
3007,inst.,"['institute', 'institution', 'institute', 'institute', 'institute', 'institute', 'instituts', 'institute', 'institute', 'instituto', 'institute.', 'institute', 'institute', 'institute', 'institut', 'institute', 'institute', 'institute', 'institutes', 'institute', 'institute', 'institute', 'institute', 'instytutu', 'institute', 'institute', ""l'institut"", ""l'institut"", ""l'institut"", 'institute', 'institute', 'institute', 'edinennogo', 'institute', 'instituta', 'instituti', 'institute', 'institutes', 'institute', 'instituti', 'institute', 'institute', 'institution', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institution', 'institute', 'institute', 'institutes', 'instytutu', 'institution', 'institutes', 'institute', 'institute', 'institution', 'institution', 'institution', 'institutes', 'institutes', ""l'institut"", 'institutes', 'institute', 'institute', 'institute', 'institute', 'institute', 'l', 'institute', 'institute', 'bundesamt', ""l'institut"", ""l'institut"", 'instituto', 'instituto', 'institute', 'instituto', ""l'institut"", 'institute', 'institute', 'institute', 'institute', 'institute', 'institutes', 'mikrobiologicheskiia', 'institute', 'institute', 'institute', 'institute', 'institute.', 'institute', 'institute', 'institute', 'instituto', 'instituto', 'institute', 'institute', 'institute', 'institutes', 'institutes', 'institutes', 'stomatologichen', 'institute', 'institute', 'institute', 'institute', 'institutions', 'instituto', 'instituto', 'instituto', 'instituto', ""l'institut"", 'institute', 'institute', 'instituto', 'instituto', 'instituta', 'instituta', 'institut', 'institute', ""l'institut"", ""l'institut"", 'institute', 'institute', 'institutes', 'institute', 'institute.', 'institutions', 'institute', 'mathematique.', 'institute', 'institute', 'mathematics', 'instituta', 'institute', 'institute', 'institute', 'institute', 'institute', 'instituto', 'instytutu', 'institute', 'institute', 'institute', 'institut', 'institute', 'institute', 'institute', 'institute', 'instituta', 'instituta', 'instituta', 'institute', 'institut.', ""l'institute"", 'institute', 'institute', ""l'institut"", 'institute', 'institute', 'institute', 'institute', 'institution', 'institution', 'institute', 'institute', 'institute', 'institution', 'institute', 'instituto', 'instituto', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institute', 'institution', 'institution', 'institute', 'instituta']","{'institute': 0.5691489361702128, 'institution': 0.06382978723404255, 'instituts': 0.005319148936170213, 'instituto': 0.0797872340425532, 'institute.': 0.015957446808510637, 'institut': 0.015957446808510637, 'institutes': 0.06382978723404255, 'instytutu': 0.015957446808510637, ""l'institut"": 0.05851063829787234, 'edinennogo': 0.005319148936170213, 'instituta': 0.0425531914893617, 'instituti': 0.010638297872340425, 'l': 0.005319148936170213, 'bundesamt': 0.005319148936170213, 'mikrobiologicheskiia': 0.005319148936170213, 'stomatologichen': 0.005319148936170213, 'institutions': 0.010638297872340425, 'mathematique.': 0.005319148936170213, 'mathematics': 0.005319148936170213, 'institut.': 0.005319148936170213, ""l'institute"": 0.005319148936170213}",institute
3008,instr,"['instructional', 'instructional']",{'instructional': 1.0},instructional
3009,instr.,"['instructional', 'instructional']",{'instructional': 1.0},instructional
3010,instrum,"['instruments', 'instrumentation', 'instrumentation', 'instrumentation', 'instruments', 'instrumentation', 'instrumentation', 'instruments', 'instrumentation']","{'instruments': 0.3333333333333333, 'instrumentation': 0.6666666666666666}",instrumentation
3011,instrum.,"['instrumentation', 'instruments', 'instruments', 'instruments', 'instrumentation', 'instrumentation', 'instrumentation', 'instrumentation', 'instrumentation', 'instruments', 'instrumentation', 'instruments', 'instruments', 'instruments', 'instrumentale', 'instrumentation', 'instrumentation', 'instrumentation', 'instrumentation', 'instrumentation', 'instrumentation', 'instruments', 'instrument', 'instruments', 'instruments', 'instruments', 'instruments', 'instrumentation']","{'instrumentation': 0.5, 'instruments': 0.42857142857142855, 'instrumentale': 0.03571428571428571, 'instrument': 0.03571428571428571}",instrumentation
3012,insts.,['institute'],{'institute': 1.0},institute
3013,insul.,"['insulation', 'insulation', 'insulation', 'insulation', 'insulation']",{'insulation': 1.0},insulation
3014,insur,"['insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance']",{'insurance': 1.0},insurance
3015,insur.,"['insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance', 'insurance']",{'insurance': 1.0},insurance
3016,int,"['internationalia', 'internationalia', 'internazionali', 'international', 'international', 'international', 'international', 'interna', 'internationales', 'internationales', 'internationales', 'internationales', 'internationales', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'internationale', 'international', 'internationaux', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'internationalis', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'internationales', 'international', 'international', 'international', 'international', 'internacional', 'internazionale', 'international', 'international', 'internationalis', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'internationale', 'internationales', 'internacional', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international.', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'internazionali', 'international', 'international', 'internationalist', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'internacionales', 'international', 'internazionale', 'international', 'international', 'international', 'internazionali', 'international', 'internazionale', 'internazionale', 'internacionales', 'international', 'internationales', 'internationale', 'internationale', 'internationale', 'internationale', 'internationale', 'internationale', 'internationale', 'international', 'internazionale', 'internazionale', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'international', 'internationalis', 'international', 'international', 'international', 'international', 'international', 'international', 'international']","{'internationalia': 0.004228329809725159, 'internazionali': 0.006342494714587738, 'international': 0.9175475687103594, 'interna': 0.0021141649048625794, 'internationales': 0.016913319238900635, 'internationale': 0.019027484143763214, 'internationaux': 0.0021141649048625794, 'internationalis': 0.006342494714587738, 'internacional': 0.004228329809725159, 'internazionale': 0.012684989429175475, 'international.': 0.0021141649048625794, 'internationalist': 0.0021141649048625794, 'internacionales': 0.004228329809725159}",international
